,Open,High,Low,Close
0,1,1.56464247339504,1,1.56464247339504
1,1.56464247339504,1.93203908596723,1.56464247339504,1.93203908596723
2,1.93203908596723,1.97384763087819,1.93203908596723,1.97384763087819
3,1.97384763087819,1.97384763087819,1.67546318055115,1.67546318055115
4,1.67546318055115,1.67546318055115,1.14112000805987,1.14112000805987
5,1.14112000805987,1.14112000805987,0.557479556705147,0.557479556705147
6,0.557479556705147,0.557479556705147,0.128424227586412,0.128424227586412
7,0.128424227586412,0.128424227586412,0.003835391164159,0.003835391164159
8,0.003835391164159,0.227235512444013,0.003835391164159,0.227235512444013
9,0.227235512444013,0.720584501801074,0.227235512444013,0.720584501801074
10,0.720584501801074,1.31154136351338,0.720584501801074,1.31154136351338
11,1.31154136351338,1.79366786384915,1.31154136351338,1.79366786384915
12,1.79366786384915,1.99854334537461,1.79366786384915,1.99854334537461
13,1.99854334537461,1.99854334537461,1.85459890808828,1.85459890808828
14,1.85459890808828,1.85459890808828,1.41211848524176,1.41211848524176
15,1.41211848524176,1.41211848524176,0.825673218777019,0.825673218777019
16,0.825673218777019,0.825673218777019,0.300125312406456,0.300125312406456
17,0.300125312406456,0.300125312406456,0.019063769933509,0.019063769933509
18,0.019063769933509,0.080671474335324,0.019063769933509,0.080671474335324
19,0.080671474335324,0.463427081999565,0.080671474335324,0.463427081999565
20,0.463427081999565,1.03362304722114,0.463427081999565,1.03362304722114
21,1.03362304722114,1.59207351470722,1.03362304722114,1.59207351470722
22,1.59207351470722,1.94369566944411,1.59207351470722,1.94369566944411
23,1.94369566944411,1.96565777654928,1.94369566944411,1.96565777654928
24,1.96565777654928,1.96565777654928,1.65028784015712,1.65028784015712
25,1.65028784015712,1.65028784015712,1.10775365229944,1.10775365229944
26,1.10775365229944,1.10775365229944,0.527578013601531,0.527578013601531
27,0.527578013601531,0.527578013601531,0.112432966418495,0.112432966418495
28,0.112432966418495,0.112432966418495,0.007340619529367,0.007340619529367
29,0.007340619529367,0.249012753228324,0.007340619529367,0.249012753228324
30,0.249012753228324,0.753026338263379,0.249012753228324,0.753026338263379
31,0.753026338263379,1.3433149288199,0.753026338263379,1.3433149288199
32,1.3433149288199,1.81367373750711,1.3433149288199,1.81367373750711
33,1.81367373750711,1.99979290014267,1.81367373750711,1.99979290014267
34,1.99979290014267,1.99979290014267,1.83665563853606,1.83665563853606
35,1.83665563853606,1.83665563853606,1.38125049165494,1.38125049165494
36,1.38125049165494,1.38125049165494,0.792663579393238,0.792663579393238
37,0.792663579393238,0.792663579393238,0.276505243955755,0.276505243955755
38,0.276505243955755,0.276505243955755,0.013084441879351,0.013084441879351
39,0.013084441879351,0.094421637993376,0.013084441879351,0.094421637993376
40,0.094421637993376,0.492103409609378,0.094421637993376,0.492103409609378
41,0.492103409609378,1.06720807252548,0.492103409609378,1.06720807252548
42,1.06720807252548,1.61883502212004,1.06720807252548,1.61883502212004
43,1.61883502212004,1.9542850944927,1.61883502212004,1.9542850944927
44,1.9542850944927,1.9563759284045,1.9542850944927,1.9563759284045
45,1.9563759284045,1.9563759284045,1.62437713541639,1.62437713541639
46,1.62437713541639,1.62437713541639,1.07426544558436,1.07426544558436
47,1.07426544558436,1.07426544558436,0.498210698979423,0.498210698979423
48,0.498210698979423,0.498210698979423,0.097445391789813,0.097445391789813
49,0.097445391789813,0.097445391789813,0.011968375907138,0.011968375907138
50,0.011968375907138,0.271639232168407,0.011968375907138,0.271639232168407
51,0.271639232168407,0.785747459704116,0.271639232168407,0.785747459704116
52,0.785747459704116,1.37470026364947,0.785747459704116,1.37470026364947
53,1.37470026364947,1.83275948530778,1.37470026364947,1.83275948530778
54,1.83275948530778,1.99991186010727,1.83275948530778,1.99991186010727
55,1.99991186010727,1.99991186010727,1.81776625452644,1.81776625452644
56,1.81776625452644,1.81776625452644,1.34995136895666,1.34995136895666
57,1.34995136895666,1.34995136895666,0.759888402046219,0.759888402046219
58,0.759888402046219,0.759888402046219,0.253703324355079,0.253703324355079
59,0.253703324355079,0.253703324355079,0.008221146556884,0.008221146556884
60,0.008221146556884,0.109195855923139,0.008221146556884,0.109195855923139
61,0.109195855923139,0.521354081411585,0.109195855923139,0.521354081411585
62,0.521354081411585,1.10071709699251,0.521354081411585,1.10071709699251
63,1.10071709699251,1.64489673294487,1.10071709699251,1.64489673294487
64,1.64489673294487,1.96379538628409,1.64489673294487,1.96379538628409
65,1.96379538628409,1.96379538628409,1.94601258262691,1.94601258262691
